Participant,Item,EventIndex,EventTime,TimeSinceLastEvent,TotalItemTime,Results.reception.time,Controller.name,Inner.element.number,Label,Latin.Square.Group,PennElementType,PennElementName,Parameter,Value,Subject,age,group,item,itemCond,Sentence1,Sentence1Cond,Sentence2,Sentence2Cond,Sentence3,Sentence3Cond,Sentence4,Sentence4Cond,Sentence5,Sentence5Cond,Sentence6,Sentence6Cond,Sentence7,Sentence7Cond,Sentence8,Sentence8Cond,Comments,final_graphs,object,object_2,location_2,distance
32ab20bbeccaa48346503c065698e438,6,49,1742304542400,3998.0,122914,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Final,Ben made another happy announcement on March 28.:(3%2C 1);I e-mailed your assistant earlier this morning .:(19%2C 1);He had this habit of telling you everything.:(0%2C 5);Dignitaries condemn the rebellious act.:(11%2C 4);I put my angry foot in the cool water.:(18%2C 5);Jane calls the bluff. :(30%2C 1);Dr. Hart killed our pet.:(13%2C 2);She loves playful giraffes.:(30%2C 5),207112,33,2,1.0,Awareness,Ben made another happy announcement on March 28.,ModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,He had this habit of telling you everything.,NoModAware2,Dignitaries condemn the rebellious act.,ModAware4,I put my angry foot in the cool water.,ModAware4,Jane calls the bluff. ,NoModAware2,Dr. Hart killed our pet.,NoModAware4,She loves playful giraffes.,ModAware2,,"('Dr. Hart killed our pet.', (13, 2))",Dr. Hart killed our pet.,She loves playful giraffes.,"(30, 5)",17.26267650163207
32ab20bbeccaa48346503c065698e438,7,41,1742304623301,1800.0,80890,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Final,One of the boys wrote the sad hymn.:(0%2C 5);I got these pictures from Instagram.:(29%2C 1);I won a golf lesson certificate with Jacob through a charity auction .:(7%2C 1);Daren wrote this determined response on January 25.:(1%2C 1);The managers staffed the organization with toadies.:(15%2C 0);I found the agreeable office to be very clean.:(28%2C 5);The politician pinched a few energetic nerves yesterday with his choice of words.:(10%2C 5);Dr Johnson fixed my neck from a snowboard injury.:(20%2C 1),207112,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,,"('One of the boys wrote the sad hymn.', (0, 5))",One of the boys wrote the sad hymn.,I got these pictures from Instagram.,"(29, 1)",29.274562336608895
32ab20bbeccaa48346503c065698e438,7,41,1742304623301,1800.0,80890,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Final,One of the boys wrote the sad hymn.:(0%2C 5);I got these pictures from Instagram.:(29%2C 1);I won a golf lesson certificate with Jacob through a charity auction .:(7%2C 1);Daren wrote this determined response on January 25.:(1%2C 1);The managers staffed the organization with toadies.:(15%2C 0);I found the agreeable office to be very clean.:(28%2C 5);The politician pinched a few energetic nerves yesterday with his choice of words.:(10%2C 5);Dr Johnson fixed my neck from a snowboard injury.:(20%2C 1),207112,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,,"('One of the boys wrote the sad hymn.', (0, 5))",One of the boys wrote the sad hymn.,I won a golf lesson certificate with Jacob through a charity auction .,"(7, 1)",8.06225774829855
32ab20bbeccaa48346503c065698e438,7,41,1742304623301,1800.0,80890,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Final,One of the boys wrote the sad hymn.:(0%2C 5);I got these pictures from Instagram.:(29%2C 1);I won a golf lesson certificate with Jacob through a charity auction .:(7%2C 1);Daren wrote this determined response on January 25.:(1%2C 1);The managers staffed the organization with toadies.:(15%2C 0);I found the agreeable office to be very clean.:(28%2C 5);The politician pinched a few energetic nerves yesterday with his choice of words.:(10%2C 5);Dr Johnson fixed my neck from a snowboard injury.:(20%2C 1),207112,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,,"('One of the boys wrote the sad hymn.', (0, 5))",One of the boys wrote the sad hymn.,Daren wrote this determined response on January 25.,"(1, 1)",4.123105625617661
32ab20bbeccaa48346503c065698e438,7,41,1742304623301,1800.0,80890,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Final,One of the boys wrote the sad hymn.:(0%2C 5);I got these pictures from Instagram.:(29%2C 1);I won a golf lesson certificate with Jacob through a charity auction .:(7%2C 1);Daren wrote this determined response on January 25.:(1%2C 1);The managers staffed the organization with toadies.:(15%2C 0);I found the agreeable office to be very clean.:(28%2C 5);The politician pinched a few energetic nerves yesterday with his choice of words.:(10%2C 5);Dr Johnson fixed my neck from a snowboard injury.:(20%2C 1),207112,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,,"('One of the boys wrote the sad hymn.', (0, 5))",One of the boys wrote the sad hymn.,The managers staffed the organization with toadies.,"(15, 0)",15.811388300841896
32ab20bbeccaa48346503c065698e438,7,41,1742304623301,1800.0,80890,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Final,One of the boys wrote the sad hymn.:(0%2C 5);I got these pictures from Instagram.:(29%2C 1);I won a golf lesson certificate with Jacob through a charity auction .:(7%2C 1);Daren wrote this determined response on January 25.:(1%2C 1);The managers staffed the organization with toadies.:(15%2C 0);I found the agreeable office to be very clean.:(28%2C 5);The politician pinched a few energetic nerves yesterday with his choice of words.:(10%2C 5);Dr Johnson fixed my neck from a snowboard injury.:(20%2C 1),207112,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,,"('One of the boys wrote the sad hymn.', (0, 5))",One of the boys wrote the sad hymn.,I found the agreeable office to be very clean.,"(28, 5)",28.0
32ab20bbeccaa48346503c065698e438,7,41,1742304623301,1800.0,80890,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Final,One of the boys wrote the sad hymn.:(0%2C 5);I got these pictures from Instagram.:(29%2C 1);I won a golf lesson certificate with Jacob through a charity auction .:(7%2C 1);Daren wrote this determined response on January 25.:(1%2C 1);The managers staffed the organization with toadies.:(15%2C 0);I found the agreeable office to be very clean.:(28%2C 5);The politician pinched a few energetic nerves yesterday with his choice of words.:(10%2C 5);Dr Johnson fixed my neck from a snowboard injury.:(20%2C 1),207112,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,,"('One of the boys wrote the sad hymn.', (0, 5))",One of the boys wrote the sad hymn.,The politician pinched a few energetic nerves yesterday with his choice of words.,"(10, 5)",10.0
32ab20bbeccaa48346503c065698e438,7,41,1742304623301,1800.0,80890,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Final,One of the boys wrote the sad hymn.:(0%2C 5);I got these pictures from Instagram.:(29%2C 1);I won a golf lesson certificate with Jacob through a charity auction .:(7%2C 1);Daren wrote this determined response on January 25.:(1%2C 1);The managers staffed the organization with toadies.:(15%2C 0);I found the agreeable office to be very clean.:(28%2C 5);The politician pinched a few energetic nerves yesterday with his choice of words.:(10%2C 5);Dr Johnson fixed my neck from a snowboard injury.:(20%2C 1),207112,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,,"('One of the boys wrote the sad hymn.', (0, 5))",One of the boys wrote the sad hymn.,Dr Johnson fixed my neck from a snowboard injury.,"(20, 1)",20.396078054371138
32ab20bbeccaa48346503c065698e438,7,41,1742304623301,1800.0,80890,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Final,One of the boys wrote the sad hymn.:(0%2C 5);I got these pictures from Instagram.:(29%2C 1);I won a golf lesson certificate with Jacob through a charity auction .:(7%2C 1);Daren wrote this determined response on January 25.:(1%2C 1);The managers staffed the organization with toadies.:(15%2C 0);I found the agreeable office to be very clean.:(28%2C 5);The politician pinched a few energetic nerves yesterday with his choice of words.:(10%2C 5);Dr Johnson fixed my neck from a snowboard injury.:(20%2C 1),207112,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,,"('I got these pictures from Instagram.', (29, 1))",I got these pictures from Instagram.,I won a golf lesson certificate with Jacob through a charity auction .,"(7, 1)",22.0
32ab20bbeccaa48346503c065698e438,7,41,1742304623301,1800.0,80890,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Final,One of the boys wrote the sad hymn.:(0%2C 5);I got these pictures from Instagram.:(29%2C 1);I won a golf lesson certificate with Jacob through a charity auction .:(7%2C 1);Daren wrote this determined response on January 25.:(1%2C 1);The managers staffed the organization with toadies.:(15%2C 0);I found the agreeable office to be very clean.:(28%2C 5);The politician pinched a few energetic nerves yesterday with his choice of words.:(10%2C 5);Dr Johnson fixed my neck from a snowboard injury.:(20%2C 1),207112,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,,"('I got these pictures from Instagram.', (29, 1))",I got these pictures from Instagram.,Daren wrote this determined response on January 25.,"(1, 1)",28.0
32ab20bbeccaa48346503c065698e438,7,41,1742304623301,1800.0,80890,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Final,One of the boys wrote the sad hymn.:(0%2C 5);I got these pictures from Instagram.:(29%2C 1);I won a golf lesson certificate with Jacob through a charity auction .:(7%2C 1);Daren wrote this determined response on January 25.:(1%2C 1);The managers staffed the organization with toadies.:(15%2C 0);I found the agreeable office to be very clean.:(28%2C 5);The politician pinched a few energetic nerves yesterday with his choice of words.:(10%2C 5);Dr Johnson fixed my neck from a snowboard injury.:(20%2C 1),207112,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,,"('I got these pictures from Instagram.', (29, 1))",I got these pictures from Instagram.,The managers staffed the organization with toadies.,"(15, 0)",14.035668847618199
32ab20bbeccaa48346503c065698e438,7,41,1742304623301,1800.0,80890,1742304762,PennController,0,trials,,DragDrop,experimental-trials,Final,One of the boys wrote the sad hymn.:(0%2C 5);I got these pictures from Instagram.:(29%2C 1);I won a golf lesson certificate with Jacob through a charity auction .:(7%2C 1);Daren wrote this determined response on January 25.:(1%2C 1);The managers staffed the organization with toadies.:(15%2C 0);I found the agreeable office to be very clean.:(28%2C 5);The politician pinched a few energetic nerves yesterday with his choice of words.:(10%2C 5);Dr Johnson fixed my neck from a snowboard injury.:(20%2C 1),207112,33,2,2.0,Instigation,One of the boys wrote the sad hymn.,ModInstigation4,I got these pictures from Instagram.,NoModInstigation4,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,Daren wrote this determined response on January 25.,ModInstigation2,The managers staffed the organization with toadies.,NoModInstigation4,I found the agreeable office to be very clean.,ModInstigation4,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,,"('I got these pictures from Instagram.', (29, 1))",I got these pictures from Instagram.,I found the agreeable office to be very clean.,"(28, 5)",4.123105625617661
